"id_product","id_supplier","id_manufacturer","id_category_default","id_shop_default","id_tax_rules_group","on_sale","online_only","ean13","isbn","upc","mpn","ecotax","quantity","minimal_quantity","low_stock_threshold","low_stock_alert","price","wholesale_price","unity","unit_price_ratio","additional_shipping_cost","reference","supplier_reference","location","width","height","depth","weight","out_of_stock","additional_delivery_times","quantity_discount","customizable","uploadable_files","text_fields","active","redirect_type","id_type_redirected","available_for_order","available_date","show_condition","condition","show_price","indexed","visibility","cache_is_pack","cache_has_attachments","is_virtual","cache_default_attribute","date_add","date_upd","advanced_stock_management","pack_stock_type","state","product_type"
"1244","0","0","40","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","29.900000","0.000000",,"0.000000","0.000000","24788",,,"0.000000","0.000000","0.000000","0.500000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:58:11","2024-11-29 00:58:11","0","0","1","combinations"
"1245","0","0","40","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","29.900000","0.000000",,"0.000000","0.000000","24789",,,"0.000000","0.000000","0.000000","0.500000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:58:11","2024-11-29 00:58:11","0","0","1","combinations"
"1246","0","0","40","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","29.900000","0.000000",,"0.000000","0.000000","27886",,,"0.000000","0.000000","0.000000","0.500000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:58:12","2024-11-29 00:58:12","0","0","1","combinations"
"1247","0","0","40","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","29.900000","0.000000",,"0.000000","0.000000","27887",,,"0.000000","0.000000","0.000000","0.500000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:58:12","2024-11-29 00:58:12","0","0","1","combinations"
"1248","0","0","40","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","29.900000","0.000000",,"0.000000","0.000000","27888",,,"0.000000","0.000000","0.000000","0.500000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:58:13","2024-11-29 00:58:13","0","0","1","combinations"
"1249","0","0","41","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","36.500000","0.000000",,"0.000000","0.000000","26050",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:58:14","2024-11-29 00:58:14","0","0","1","combinations"
"1250","0","0","41","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","36.500000","0.000000",,"0.000000","0.000000","26052",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:58:15","2024-11-29 00:58:15","0","0","1","combinations"
"1251","0","0","41","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","36.500000","0.000000",,"0.000000","0.000000","26054",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:58:17","2024-11-29 00:58:17","0","0","1","combinations"
"1252","0","0","42","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","17.200000","0.000000",,"0.000000","0.000000","25140",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:58:18","2024-11-29 00:58:18","0","0","1","combinations"
"1253","0","0","42","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","17.200000","0.000000",,"0.000000","0.000000","24144",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:58:19","2024-11-29 00:58:19","0","0","1","combinations"
"1254","0","0","42","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","17.200000","0.000000",,"0.000000","0.000000","25348",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:58:20","2024-11-29 00:58:20","0","0","1","combinations"
"1255","0","0","42","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","17.200000","0.000000",,"0.000000","0.000000","24146",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:58:21","2024-11-29 00:58:21","0","0","1","combinations"
"1256","0","0","42","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","17.200000","0.000000",,"0.000000","0.000000","24143",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:58:23","2024-11-29 00:58:23","0","0","1","combinations"
"1257","0","0","42","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","17.200000","0.000000",,"0.000000","0.000000","24034",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:58:25","2024-11-29 00:58:25","0","0","1","combinations"
"1258","0","0","42","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","17.200000","0.000000",,"0.000000","0.000000","25350",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:58:26","2024-11-29 00:58:26","0","0","1","combinations"
"1259","0","0","42","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","17.200000","0.000000",,"0.000000","0.000000","25142",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:58:27","2024-11-29 00:58:27","0","0","1","combinations"
"1260","0","0","42","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","17.200000","0.000000",,"0.000000","0.000000","25347",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:58:28","2024-11-29 00:58:28","0","0","1","combinations"
"1261","0","0","42","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","17.200000","0.000000",,"0.000000","0.000000","24030",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:58:29","2024-11-29 00:58:29","0","0","1","combinations"
"1262","0","0","42","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","17.200000","0.000000",,"0.000000","0.000000","25141",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:58:30","2024-11-29 00:58:30","0","0","1","combinations"
"1263","0","0","42","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","17.200000","0.000000",,"0.000000","0.000000","24029",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:58:31","2024-11-29 00:58:31","0","0","1","combinations"
"1264","0","0","42","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","17.200000","0.000000",,"0.000000","0.000000","25352",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:58:32","2024-11-29 00:58:32","0","0","1","combinations"
"1265","0","0","42","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","17.200000","0.000000",,"0.000000","0.000000","24758",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:58:34","2024-11-29 00:58:34","0","0","1","combinations"
"1266","0","0","42","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","17.200000","0.000000",,"0.000000","0.000000","24142",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:58:35","2024-11-29 00:58:35","0","0","1","combinations"
"1267","0","0","42","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","17.200000","0.000000",,"0.000000","0.000000","24768",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:58:36","2024-11-29 00:58:36","0","0","1","combinations"
"1268","0","0","42","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","17.200000","0.000000",,"0.000000","0.000000","24760",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:58:37","2024-11-29 00:58:37","0","0","1","combinations"
"1269","0","0","42","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","17.200000","0.000000",,"0.000000","0.000000","24762",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:58:38","2024-11-29 00:58:38","0","0","1","combinations"
"1270","0","0","42","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","17.200000","0.000000",,"0.000000","0.000000","24031",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:58:39","2024-11-29 00:58:39","0","0","1","combinations"
"1271","0","0","42","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","17.200000","0.000000",,"0.000000","0.000000","24763",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:58:40","2024-11-29 00:58:40","0","0","1","combinations"
"1272","0","0","42","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","17.200000","0.000000",,"0.000000","0.000000","24033",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:58:41","2024-11-29 00:58:41","0","0","1","combinations"
"1273","0","0","43","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","15.900000","0.000000",,"0.000000","0.000000","22733",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:58:42","2024-11-29 00:58:42","0","0","1","combinations"
"1274","0","0","43","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","15.900000","0.000000",,"0.000000","0.000000","26346",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:58:43","2024-11-29 00:58:43","0","0","1","combinations"
"1275","0","0","43","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","15.900000","0.000000",,"0.000000","0.000000","22731",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:58:45","2024-11-29 00:58:45","0","0","1","combinations"
"1276","0","0","43","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","15.900000","0.000000",,"0.000000","0.000000","29467",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:58:46","2024-11-29 00:58:46","0","0","1","combinations"
"1277","0","0","43","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","15.900000","0.000000",,"0.000000","0.000000","26348",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:58:47","2024-11-29 00:58:47","0","0","1","combinations"
"1278","0","0","44","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","17.200000","0.000000",,"0.000000","0.000000","25140",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:58:48","2024-11-29 00:58:48","0","0","1","combinations"
"1279","0","0","44","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","17.200000","0.000000",,"0.000000","0.000000","24144",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:58:49","2024-11-29 00:58:49","0","0","1","combinations"
"1280","0","0","44","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","17.200000","0.000000",,"0.000000","0.000000","25348",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:58:50","2024-11-29 00:58:50","0","0","1","combinations"
"1281","0","0","44","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","17.200000","0.000000",,"0.000000","0.000000","24146",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:58:51","2024-11-29 00:58:51","0","0","1","combinations"
"1282","0","0","44","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","17.200000","0.000000",,"0.000000","0.000000","24143",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:58:52","2024-11-29 00:58:52","0","0","1","combinations"
"1283","0","0","44","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","17.200000","0.000000",,"0.000000","0.000000","24034",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:58:53","2024-11-29 00:58:53","0","0","1","combinations"
"1284","0","0","44","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","17.200000","0.000000",,"0.000000","0.000000","25350",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:58:54","2024-11-29 00:58:54","0","0","1","combinations"
"1285","0","0","44","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","17.200000","0.000000",,"0.000000","0.000000","25142",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:58:56","2024-11-29 00:58:56","0","0","1","combinations"
"1286","0","0","44","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","17.200000","0.000000",,"0.000000","0.000000","25347",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:58:57","2024-11-29 00:58:57","0","0","1","combinations"
"1287","0","0","44","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","17.200000","0.000000",,"0.000000","0.000000","24030",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:58:58","2024-11-29 00:58:58","0","0","1","combinations"
"1288","0","0","44","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","17.200000","0.000000",,"0.000000","0.000000","25141",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:58:59","2024-11-29 00:58:59","0","0","1","combinations"
"1289","0","0","44","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","17.200000","0.000000",,"0.000000","0.000000","24029",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:59:01","2024-11-29 00:59:01","0","0","1","combinations"
"1290","0","0","44","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","17.200000","0.000000",,"0.000000","0.000000","25352",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:59:02","2024-11-29 00:59:02","0","0","1","combinations"
"1291","0","0","44","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","17.200000","0.000000",,"0.000000","0.000000","24758",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:59:03","2024-11-29 00:59:03","0","0","1","combinations"
"1292","0","0","44","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","17.200000","0.000000",,"0.000000","0.000000","24142",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:59:04","2024-11-29 00:59:04","0","0","1","combinations"
"1293","0","0","44","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","17.200000","0.000000",,"0.000000","0.000000","24768",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:59:05","2024-11-29 00:59:05","0","0","1","combinations"
"1294","0","0","44","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","17.200000","0.000000",,"0.000000","0.000000","24760",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:59:07","2024-11-29 00:59:07","0","0","1","combinations"
"1295","0","0","44","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","17.200000","0.000000",,"0.000000","0.000000","24762",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:59:08","2024-11-29 00:59:08","0","0","1","combinations"
"1296","0","0","44","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","17.200000","0.000000",,"0.000000","0.000000","24031",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:59:10","2024-11-29 00:59:10","0","0","1","combinations"
"1297","0","0","44","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","17.200000","0.000000",,"0.000000","0.000000","24763",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:59:11","2024-11-29 00:59:11","0","0","1","combinations"
"1298","0","0","44","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","17.200000","0.000000",,"0.000000","0.000000","24033",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:59:12","2024-11-29 00:59:12","0","0","1","combinations"
"1299","0","0","45","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","29.900000","0.000000",,"0.000000","0.000000","25499",,,"0.000000","0.000000","0.000000","0.500000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:59:13","2024-11-29 00:59:13","0","0","1","combinations"
"1300","0","0","45","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","29.900000","0.000000",,"0.000000","0.000000","25506",,,"0.000000","0.000000","0.000000","0.500000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:59:14","2024-11-29 00:59:14","0","0","1","combinations"
"1301","0","0","45","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","29.900000","0.000000",,"0.000000","0.000000","26867",,,"0.000000","0.000000","0.000000","0.500000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:59:15","2024-11-29 00:59:15","0","0","1","combinations"
"1302","0","0","45","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","29.900000","0.000000",,"0.000000","0.000000","25658",,,"0.000000","0.000000","0.000000","0.500000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:59:16","2024-11-29 00:59:16","0","0","1","combinations"
"1303","0","0","45","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","29.900000","0.000000",,"0.000000","0.000000","25501",,,"0.000000","0.000000","0.000000","0.500000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:59:17","2024-11-29 00:59:17","0","0","1","combinations"
"1304","0","0","45","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","29.900000","0.000000",,"0.000000","0.000000","25505",,,"0.000000","0.000000","0.000000","0.500000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:59:18","2024-11-29 00:59:18","0","0","1","combinations"
"1305","0","0","45","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","29.900000","0.000000",,"0.000000","0.000000","25668",,,"0.000000","0.000000","0.000000","0.500000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:59:19","2024-11-29 00:59:19","0","0","1","combinations"
"1306","0","0","45","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","29.900000","0.000000",,"0.000000","0.000000","25666",,,"0.000000","0.000000","0.000000","0.500000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:59:20","2024-11-29 00:59:20","0","0","1","combinations"
"1307","0","0","45","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","29.900000","0.000000",,"0.000000","0.000000","25662",,,"0.000000","0.000000","0.000000","0.500000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:59:22","2024-11-29 00:59:22","0","0","1","combinations"
"1308","0","0","45","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","29.900000","0.000000",,"0.000000","0.000000","25508",,,"0.000000","0.000000","0.000000","0.500000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:59:23","2024-11-29 00:59:23","0","0","1","combinations"
"1309","0","0","45","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","29.900000","0.000000",,"0.000000","0.000000","25651",,,"0.000000","0.000000","0.000000","0.500000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:59:24","2024-11-29 00:59:24","0","0","1","combinations"
"1310","0","0","45","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","29.900000","0.000000",,"0.000000","0.000000","25667",,,"0.000000","0.000000","0.000000","0.500000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:59:25","2024-11-29 00:59:25","0","0","1","combinations"
"1311","0","0","45","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","29.900000","0.000000",,"0.000000","0.000000","25663",,,"0.000000","0.000000","0.000000","0.500000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:59:26","2024-11-29 00:59:26","0","0","1","combinations"
"1312","0","0","45","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","29.900000","0.000000",,"0.000000","0.000000","25665",,,"0.000000","0.000000","0.000000","0.500000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:59:27","2024-11-29 00:59:27","0","0","1","combinations"
"1313","0","0","45","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","29.900000","0.000000",,"0.000000","0.000000","25656",,,"0.000000","0.000000","0.000000","0.500000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:59:28","2024-11-29 00:59:28","0","0","1","combinations"
"1314","0","0","45","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","29.900000","0.000000",,"0.000000","0.000000","25507",,,"0.000000","0.000000","0.000000","0.500000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:59:29","2024-11-29 00:59:29","0","0","1","combinations"
"1315","0","0","45","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","29.900000","0.000000",,"0.000000","0.000000","25504",,,"0.000000","0.000000","0.000000","0.500000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:59:30","2024-11-29 00:59:30","0","0","1","combinations"
"1316","0","0","45","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","29.900000","0.000000",,"0.000000","0.000000","25660",,,"0.000000","0.000000","0.000000","0.500000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:59:32","2024-11-29 00:59:32","0","0","1","combinations"
"1317","0","0","45","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","29.900000","0.000000",,"0.000000","0.000000","25654",,,"0.000000","0.000000","0.000000","0.500000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:59:33","2024-11-29 00:59:33","0","0","1","combinations"
"1318","0","0","45","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","29.900000","0.000000",,"0.000000","0.000000","32671",,,"0.000000","0.000000","0.000000","0.500000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:59:34","2024-11-29 00:59:34","0","0","1","combinations"
"1319","0","0","45","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","17.200000","0.000000",,"0.000000","0.000000","25434",,,"0.000000","0.000000","0.000000","0.250000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:59:34","2024-11-29 00:59:34","0","0","1","combinations"
"1320","0","0","46","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","32.000000","0.000000",,"0.000000","0.000000","25512",,,"0.000000","0.000000","0.000000","0.500000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:59:35","2024-11-29 00:59:35","0","0","1","combinations"
"1321","0","0","46","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","32.000000","0.000000",,"0.000000","0.000000","25513",,,"0.000000","0.000000","0.000000","0.500000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:59:36","2024-11-29 00:59:36","0","0","1","combinations"
"1322","0","0","46","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","32.000000","0.000000",,"0.000000","0.000000","25514",,,"0.000000","0.000000","0.000000","0.500000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:59:37","2024-11-29 00:59:37","0","0","1","combinations"
"1323","0","0","46","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","32.000000","0.000000",,"0.000000","0.000000","25515",,,"0.000000","0.000000","0.000000","0.500000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:59:38","2024-11-29 00:59:38","0","0","1","combinations"
"1324","0","0","46","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","32.000000","0.000000",,"0.000000","0.000000","25516",,,"0.000000","0.000000","0.000000","0.500000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:59:39","2024-11-29 00:59:39","0","0","1","combinations"
